year,month,day,hour,airtemp_degc,dewpoint_degc,slp_hpa,winddir_degrees,windspeed_ms,skycond_oktas,liqprec_mm
2019,11,7,9,-7.8,-12.8,1032.4,340.0,2.6,0.0,0.0
2019,11,7,10,-8.3,-12.8,1032.7,330.0,3.6,0.0,0.0
2019,11,7,11,-8.9,-13.3,1033.3,320.0,2.6,0.0,0.0
2019,11,7,12,-10.0,-13.3,1033.6,310.0,2.6,2.0,0.0
2019,11,7,13,-10.6,-13.9,1033.5,320.0,2.1,2.0,0.0
2019,11,7,14,-9.4,-13.3,1033.9,300.0,2.6,2.0,0.0
2019,11,7,15,-7.8,-13.3,1033.9,320.0,4.1,,0.0
2019,11,7,16,-6.7,-13.9,1033.9,330.0,5.1,,0.0
2019,11,7,17,-5.6,-14.4,1033.5,300.0,5.1,,0.0
2019,11,7,18,-5.0,-13.9,1032.6,330.0,4.6,,0.0
2019,11,7,19,-4.4,-13.9,1031.8,320.0,4.6,,0.0
2019,11,7,20,-3.9,-14.4,1031.8,320.0,3.6,0.0,0.0
2019,11,7,21,-4.4,-15.0,1031.6,320.0,5.1,2.0,0.0
2019,11,7,22,-5.0,-14.4,1032.1,310.0,4.6,0.0,0.0
2019,11,7,23,-6.1,-15.0,1032.6,310.0,3.1,2.0,0.0
2019,11,8,0,-6.7,-14.4,1033.3,290.0,2.1,0.0,0.0
2019,11,8,1,-7.8,-14.4,1033.9,300.0,1.5,0.0,0.0
2019,11,8,2,-8.3,-13.9,1034.1,300.0,2.6,0.0,0.0
2019,11,8,3,-8.9,-14.4,1034.2,300.0,2.6,0.0,0.0
2019,11,8,4,-9.4,-14.4,1034.1,300.0,2.6,0.0,0.0
2019,11,8,5,-10.6,-14.4,1033.9,320.0,2.6,0.0,0.0
2019,11,8,6,-11.1,-14.4,1034.3,300.0,2.1,0.0,0.0
2019,11,8,7,-11.7,-15.0,1034.4,0.0,0.0,0.0,0.0
2019,11,8,8,-11.1,-14.4,1034.7,280.0,2.1,0.0,0.0
2019,11,8,9,-11.7,-15.0,1033.9,320.0,2.1,0.0,0.0
2019,11,8,10,-12.8,-14.4,1034.1,0.0,0.0,0.0,0.0
2019,11,8,11,-12.8,-14.4,1034.1,0.0,0.0,0.0,0.0
2019,11,8,12,-12.8,-15.0,1033.6,0.0,0.0,2.0,0.0
2019,11,8,13,-12.8,-15.0,1033.7,0.0,0.0,,0.0
2019,11,8,14,-10.6,-13.3,1034.1,0.0,0.0,,0.0
2019,11,8,15,-9.4,-11.7,1034.5,0.0,0.0,,0.0
2019,11,8,16,-5.6,-13.3,1033.3,,1.5,,0.0
2019,11,8,17,-4.4,-13.9,1033.0,180.0,2.6,,0.0
2019,11,8,18,-4.4,-13.3,1031.7,190.0,4.1,6.0,0.0
2019,11,8,19,-3.9,-12.8,1030.5,200.0,3.6,,0.0
2019,11,8,20,-2.8,-12.2,1028.8,190.0,4.1,,0.0
2019,11,8,21,-2.8,-11.1,1027.7,200.0,4.6,,0.0
2019,11,8,22,-2.8,-10.6,1026.6,190.0,5.7,,0.0
2019,11,8,23,-2.8,-10.6,1025.8,190.0,5.1,,0.0
2019,11,9,0,-2.8,-10.0,1025.5,180.0,5.1,8.0,0.0
2019,11,9,1,-2.8,-10.0,1025.3,200.0,4.6,,0.0
2019,11,9,2,-3.3,-10.0,1023.8,200.0,6.2,,0.0
2019,11,9,3,-3.3,-10.0,1023.2,190.0,5.7,,0.0
2019,11,9,4,-3.3,-10.0,1023.1,210.0,4.1,,0.0
2019,11,9,5,-3.3,-10.0,1021.6,200.0,5.1,,0.0
2019,11,9,6,-2.8,-9.4,1020.4,190.0,4.6,8.0,0.0
2019,11,9,7,-2.2,-8.9,1019.1,200.0,5.7,,0.0
2019,11,9,8,-2.2,-8.3,1017.4,200.0,4.1,,0.0
2019,11,9,9,-1.7,-8.3,1016.6,200.0,4.6,4.0,0.0
2019,11,9,10,-1.7,-7.8,1015.2,200.0,4.6,,0.0
2019,11,9,11,-1.1,-7.8,1014.4,200.0,4.1,,0.0
2019,11,9,12,-1.1,-7.8,1014.0,200.0,4.1,6.0,0.0
2019,11,9,13,-1.1,-7.2,1013.7,210.0,3.1,,0.0
2019,11,9,14,-0.6,-6.7,1013.8,210.0,4.1,,0.0
2019,11,9,15,0.0,-6.1,1013.2,200.0,3.6,,0.0
2019,11,9,16,1.7,-5.6,1012.9,,2.6,,0.0
2019,11,9,17,2.8,-5.6,1012.5,240.0,3.6,,0.0
2019,11,9,18,3.9,-5.0,1012.1,,1.5,6.0,0.0
2019,11,9,19,4.4,-4.4,1011.5,0.0,0.0,,0.0
2019,11,9,20,5.6,-3.3,1011.2,230.0,2.6,,0.0
2019,11,9,21,5.6,-3.3,1011.4,240.0,2.1,,0.0
2019,11,9,22,5.6,-2.8,1011.5,230.0,3.1,,0.0
2019,11,9,23,5.0,-2.2,1011.6,230.0,2.6,,0.0
2019,11,10,0,5.0,-1.7,1011.8,240.0,2.1,8.0,0.0
2019,11,10,1,4.4,-0.6,1012.0,260.0,2.1,,-0.1
2019,11,10,2,3.3,0.6,1011.7,0.0,0.0,,0.3
2019,11,10,3,2.2,0.6,1012.1,0.0,0.0,,0.0
2019,11,10,4,2.2,0.0,1013.1,280.0,1.5,,0.0
2019,11,10,5,3.3,0.0,1012.8,0.0,0.0,,0.0
2019,11,10,6,3.3,-0.6,1012.9,0.0,0.0,8.0,0.0
2019,11,10,7,3.3,-0.6,1013.3,,,,0.0
2019,11,10,8,2.2,-0.6,1013.2,320.0,2.1,2.0,0.0
2019,11,10,9,2.8,0.0,1013.2,340.0,4.1,,0.0
2019,11,10,10,2.8,0.0,1013.3,330.0,3.1,,0.0
2019,11,10,11,2.2,0.6,1014.6,340.0,2.6,,0.0
2019,11,10,12,1.7,0.0,1015.8,320.0,3.1,8.0,0.0
2019,11,10,13,1.7,0.0,1016.0,350.0,2.6,,0.0
2019,11,10,14,1.1,-1.1,1017.7,340.0,4.1,,0.0
2019,11,10,15,1.1,-1.1,1017.9,350.0,3.6,,0.0
2019,11,10,16,1.1,-1.7,1018.4,340.0,3.1,,0.0
2019,11,10,17,1.7,-2.2,1018.3,350.0,3.1,,0.0
2019,11,10,18,1.7,-2.2,1018.6,330.0,4.1,8.0,0.0
2019,11,10,19,2.2,-2.2,1018.4,350.0,4.6,,0.0
2019,11,10,20,1.7,-3.3,1018.4,350.0,4.1,,0.0
2019,11,10,21,1.1,-3.9,1018.7,10.0,4.6,,0.0
2019,11,10,22,1.1,-3.3,1019.1,10.0,3.6,,0.0
2019,11,10,23,1.1,-3.9,1020.0,0.0,0.0,,0.0
2019,11,11,0,1.1,-3.9,1020.7,340.0,2.1,8.0,0.0
2019,11,11,1,0.6,-3.3,1021.4,350.0,4.6,,-0.1
2019,11,11,2,-0.6,-2.2,,340.0,2.6,,-0.1
2019,11,11,3,-1.7,-3.9,1023.2,10.0,5.7,,0.3
2019,11,11,4,-1.7,-4.4,1023.6,20.0,7.2,,-0.1
2019,11,11,5,-2.2,-5.6,1023.9,30.0,5.7,,-0.1
2019,11,11,6,-2.8,-5.6,1024.6,20.0,6.2,8.0,-0.1
2019,11,11,7,-3.9,-6.1,1025.0,10.0,5.1,,0.3
2019,11,11,8,-5.0,-6.7,1025.2,10.0,5.7,,0.3
2019,11,11,9,-6.1,-7.8,1026.0,10.0,6.2,9.0,0.3
2019,11,11,10,-6.7,-8.3,,10.0,6.7,,-0.1
2019,11,11,11,-7.2,-9.4,1027.0,20.0,7.2,,0.3
2019,11,11,12,-7.2,-9.4,1027.4,360.0,4.6,8.0,0.5
2019,11,11,13,-7.2,-10.0,1028.5,360.0,6.7,,0.3
2019,11,11,14,-7.8,-10.0,1029.2,360.0,6.2,9.0,0.8
2019,11,11,15,-7.2,-9.4,1029.4,360.0,4.6,,0.5
2019,11,11,16,-7.2,-9.4,,360.0,6.2,,-0.1
2019,11,11,17,-7.2,-10.6,,340.0,4.6,,-0.1
2019,11,11,18,-6.1,-11.7,1028.9,340.0,5.7,6.0,-0.1
2019,11,11,19,-6.7,-13.9,1028.4,350.0,7.2,,-0.1
2019,11,11,20,-6.1,-15.0,1028.2,320.0,6.2,,0.0
2019,11,11,21,-6.1,-14.4,1028.6,340.0,7.7,,0.0
2019,11,11,22,-7.2,-16.1,1028.9,340.0,5.1,,0.0
2019,11,11,23,-7.8,-16.1,1029.6,340.0,5.1,,0.0
2019,11,12,0,-8.9,-16.7,1030.6,320.0,6.7,6.0,0.0
2019,11,12,1,-9.4,-16.1,1031.1,330.0,5.7,,0.0
2019,11,12,2,-10.0,-18.3,1031.5,330.0,5.7,0.0,0.0
2019,11,12,3,-11.1,-17.2,1031.9,330.0,4.6,0.0,0.0
2019,11,12,4,-11.1,-16.7,1032.3,320.0,5.7,0.0,0.0
2019,11,12,5,-11.7,-17.2,1032.5,330.0,5.1,0.0,0.0
2019,11,12,6,-12.8,-17.2,1032.7,330.0,4.6,0.0,0.0
2019,11,12,7,-12.8,-17.8,1033.0,320.0,4.6,0.0,0.0
2019,11,12,8,-13.3,-18.3,1033.3,320.0,3.6,0.0,0.0
2019,11,12,9,-13.9,-18.9,1033.3,320.0,4.6,0.0,0.0
2019,11,12,10,-14.4,-18.9,1033.5,320.0,4.1,0.0,0.0
2019,11,12,11,-15.0,-19.4,1033.7,320.0,2.6,0.0,0.0
2019,11,12,12,-15.0,-19.4,1034.1,310.0,4.1,0.0,0.0
2019,11,12,13,-15.6,-19.4,1034.4,320.0,3.6,0.0,0.0
2019,11,12,14,-14.4,-18.9,1034.7,330.0,4.1,0.0,0.0
2019,11,12,15,-13.3,-18.9,1034.8,320.0,3.1,2.0,0.0
2019,11,12,16,-11.7,-18.3,1034.7,310.0,4.1,2.0,0.0
2019,11,12,17,-11.1,-18.9,1034.6,310.0,5.1,2.0,0.0
2019,11,12,18,-10.0,-18.9,1033.7,310.0,4.1,0.0,0.0
2019,11,12,19,-9.4,-18.3,1032.7,290.0,3.1,0.0,0.0
2019,11,12,20,-8.9,-18.9,1032.3,,2.1,0.0,0.0
2019,11,12,21,-8.3,-19.4,1031.7,,2.6,2.0,0.0
2019,11,12,22,-8.3,-18.3,1031.1,,2.6,2.0,0.0
2019,11,12,23,-9.4,-18.3,1030.8,230.0,2.1,2.0,0.0
2019,11,13,0,-10.0,-17.8,1030.1,210.0,3.1,0.0,0.0
2019,11,13,1,-10.6,-18.3,1029.8,,2.1,2.0,0.0
2019,11,13,2,-10.6,-18.3,1029.0,190.0,4.1,4.0,0.0
2019,11,13,3,-11.1,-17.8,1028.1,200.0,5.7,,0.0
2019,11,13,4,-11.1,-18.3,1028.2,190.0,3.1,,0.0
2019,11,13,5,-11.1,-17.8,1027.7,200.0,3.6,,0.0
2019,11,13,6,-11.1,-17.8,1027.2,200.0,3.1,0.0,0.0
2019,11,13,7,-11.1,-17.2,1026.7,180.0,5.1,4.0,0.0
2019,11,13,8,-11.1,-17.2,1025.7,190.0,5.7,0.0,0.0
2019,11,13,9,-10.6,-16.1,1023.8,180.0,7.2,4.0,0.0
2019,11,13,10,-10.6,-16.1,1022.4,190.0,6.7,0.0,0.0
2019,11,13,11,-10.0,-15.6,1021.4,180.0,5.7,,0.0
2019,11,13,12,-10.0,-15.0,1021.0,200.0,7.2,8.0,0.0
2019,11,13,13,-9.4,-14.4,1020.6,190.0,7.2,,0.0
2019,11,13,14,-8.9,-13.9,1020.7,190.0,4.6,,0.0
2019,11,13,15,-8.3,-13.3,1020.2,200.0,7.2,,0.0
2019,11,13,16,-7.8,-12.8,1019.8,190.0,5.1,,-0.1
2019,11,13,17,-7.2,-12.8,1019.3,200.0,5.7,,0.0
2019,11,13,18,-6.1,-12.2,1018.6,210.0,3.6,8.0,0.0
2019,11,13,19,-6.7,-12.2,1017.6,200.0,6.2,,0.0
2019,11,13,20,-6.1,-11.7,1017.2,210.0,4.6,,-0.1
2019,11,13,21,-6.1,-11.7,1016.9,200.0,4.6,,-0.1
2019,11,13,22,-5.6,-10.6,1017.3,220.0,3.1,,-0.1
2019,11,13,23,-5.0,-10.0,1017.1,220.0,3.1,,-0.1
2019,11,14,0,-5.0,-8.3,1017.4,230.0,2.1,8.0,-0.1
2019,11,14,1,-5.0,-8.3,1018.1,240.0,2.1,,-0.1
2019,11,14,2,-5.0,-7.8,1018.2,220.0,4.1,,0.3
2019,11,14,3,-4.4,-7.2,1018.4,240.0,3.1,,-0.1
2019,11,14,4,-4.4,-6.7,1018.8,,1.5,,-0.1
2019,11,14,5,-5.0,-6.7,1018.7,0.0,0.0,,-0.1
2019,11,14,6,-6.7,-7.8,1018.9,0.0,0.0,2.0,0.0
2019,11,14,7,-7.2,-8.3,1019.1,0.0,0.0,,0.0
2019,11,14,8,-6.1,-7.2,1019.6,0.0,0.0,,0.0
2019,11,14,9,-5.6,-6.7,1019.8,310.0,2.1,,0.0
2019,11,14,10,-5.0,-6.1,1020.4,330.0,1.5,,0.0
2019,11,14,11,-4.4,-6.1,1021.2,330.0,2.1,,0.0
2019,11,14,12,-4.4,-6.7,1021.8,330.0,1.5,8.0,0.0
2019,11,14,13,-4.4,-6.7,1022.8,330.0,1.5,,0.0
2019,11,14,14,-3.9,-8.3,1023.7,330.0,2.1,,0.0
2019,11,14,15,-4.4,-9.4,1024.5,330.0,1.5,,-0.1
2019,11,14,16,-4.4,-9.4,1025.0,310.0,2.6,,-0.1
2019,11,14,17,-3.9,-9.4,1025.2,330.0,3.1,,-0.1
2019,11,14,18,-3.9,-8.9,1025.1,320.0,3.6,8.0,-0.1
2019,11,14,19,-3.9,-8.9,1024.6,,2.1,,0.0
2019,11,14,20,-3.9,-8.3,1024.2,290.0,4.1,,0.0
2019,11,14,21,-3.3,-8.3,1024.6,280.0,3.1,,0.0
2019,11,14,22,-2.8,-8.3,1025.0,280.0,2.1,,0.0
2019,11,14,23,-3.3,-8.3,1024.9,,1.5,2.0,0.0
2019,11,15,0,-3.3,-7.8,1025.1,260.0,3.1,0.0,0.0
2019,11,15,1,-3.3,-7.2,1024.8,,2.6,0.0,0.0
2019,11,15,2,-3.9,-7.2,1024.7,240.0,4.1,0.0,0.0
2019,11,15,3,-3.9,-7.8,1024.9,,2.1,0.0,0.0
2019,11,15,4,-4.4,-8.3,1025.5,270.0,2.6,0.0,0.0
2019,11,15,5,-3.9,-7.8,1025.3,0.0,0.0,0.0,0.0
2019,11,15,6,-4.4,-8.3,1025.6,,1.5,0.0,0.0
2019,11,15,7,-4.4,-7.2,1025.4,240.0,2.1,0.0,0.0
2019,11,15,8,-5.0,-8.3,1025.7,270.0,2.1,0.0,0.0
2019,11,15,9,-5.0,-8.3,1025.7,0.0,0.0,0.0,0.0
2019,11,15,10,-5.0,-8.3,1025.9,0.0,0.0,0.0,0.0
2019,11,15,11,-3.9,-7.8,1026.3,230.0,2.1,,0.0
2019,11,15,12,-3.3,-7.2,1026.3,0.0,0.0,8.0,0.0
2019,11,15,13,-3.3,-7.2,1026.6,0.0,0.0,,0.0
2019,11,15,14,-2.8,-6.7,1027.3,0.0,0.0,,0.0
2019,11,15,15,-1.7,-5.6,1028.0,280.0,2.1,,0.0
2019,11,15,16,0.0,-4.4,1028.0,0.0,0.0,,0.0
2019,11,15,17,2.8,-3.3,1028.3,300.0,3.1,,0.0
2019,11,15,18,3.9,-3.3,1027.9,350.0,3.1,6.0,0.0
2019,11,15,19,3.9,-3.3,1027.9,0.0,0.0,,0.0
2019,11,15,20,4.4,-3.3,1028.1,0.0,0.0,,0.0
2019,11,15,21,3.9,-3.3,1028.4,230.0,1.5,,0.0
2019,11,15,22,3.3,-3.3,1028.7,0.0,0.0,,0.0
2019,11,15,23,0.0,-3.9,1029.0,0.0,0.0,,0.0
2019,11,16,0,-1.1,-3.9,1029.4,0.0,0.0,6.0,0.0
2019,11,16,1,-1.7,-3.9,1029.8,0.0,0.0,,0.0
2019,11,16,2,-2.2,-3.9,1030.2,0.0,0.0,,0.0
2019,11,16,3,-3.3,-4.4,1030.5,0.0,0.0,,0.0
2019,11,16,4,-1.7,-5.6,1030.8,130.0,2.6,,0.0
2019,11,16,5,-2.2,-5.6,1030.7,130.0,2.6,,0.0
2019,11,16,6,-1.7,-4.4,1030.7,110.0,2.1,0.0,0.0
2019,11,16,7,-2.2,-5.0,1030.4,0.0,0.0,0.0,0.0
2019,11,16,8,-2.8,-5.0,1030.5,0.0,0.0,0.0,0.0
2019,11,16,9,-3.9,-5.6,1030.4,0.0,0.0,0.0,0.0
2019,11,16,10,-4.4,-5.6,1030.5,0.0,0.0,0.0,0.0
2019,11,16,11,-4.4,-6.1,1030.6,0.0,0.0,0.0,0.0
2019,11,16,12,-5.0,-6.1,1030.4,0.0,0.0,2.0,0.0
2019,11,16,13,-5.6,-6.1,1030.6,0.0,0.0,,0.0
2019,11,16,14,-2.2,-3.9,1030.4,150.0,2.6,,0.0
2019,11,16,15,0.0,-2.2,1030.1,150.0,2.1,,0.0
2019,11,16,16,1.7,-2.2,1029.9,170.0,5.7,,0.0
2019,11,16,17,2.2,-2.2,1029.2,170.0,5.7,,0.0
2019,11,16,18,2.8,-2.2,1028.1,160.0,6.2,6.0,0.0
2019,11,16,19,3.3,-2.2,1027.1,170.0,5.1,,0.0
2019,11,16,20,3.3,-2.8,1026.3,160.0,6.2,,0.0
2019,11,16,21,3.3,-2.8,1025.3,150.0,5.1,,0.0
2019,11,16,22,3.3,-2.2,1025.1,160.0,4.1,,0.0
2019,11,16,23,2.2,-2.8,1024.6,150.0,4.1,2.0,0.0
2019,11,17,0,1.1,-2.8,1024.2,150.0,3.1,0.0,0.0
2019,11,17,1,0.6,-2.8,1023.7,150.0,3.6,2.0,0.0
2019,11,17,2,-1.1,-3.9,1023.7,130.0,2.6,0.0,0.0
2019,11,17,3,-1.1,-3.3,1023.1,140.0,4.1,0.0,0.0
2019,11,17,4,0.0,-2.8,1022.7,180.0,3.6,,0.0
2019,11,17,5,-0.6,-2.8,1022.3,160.0,4.6,,0.0
2019,11,17,6,-0.6,-2.8,1022.0,0.0,0.0,0.0,0.0
2019,11,17,7,0.0,-2.8,1021.5,170.0,3.6,0.0,0.0
2019,11,17,8,0.0,-2.8,1020.8,170.0,3.6,0.0,0.0
2019,11,17,9,0.0,-2.8,1020.0,170.0,5.1,4.0,0.0
2019,11,17,10,0.0,-2.8,1019.1,170.0,4.6,0.0,0.0
2019,11,17,11,0.0,-2.8,1018.1,,,0.0,0.0
2019,11,17,12,-0.6,-2.8,1017.4,170.0,5.7,8.0,0.0
2019,11,17,13,-0.6,-3.3,1016.9,170.0,4.6,,0.0
2019,11,17,14,0.0,-2.8,1016.4,170.0,4.6,,0.0
2019,11,17,15,0.0,-2.8,1015.9,170.0,5.1,,0.0
2019,11,17,16,0.6,-2.2,1015.7,180.0,3.6,,-0.1
2019,11,17,17,1.1,-1.7,1014.8,170.0,3.6,,-0.1
2019,11,17,18,1.7,-1.7,1013.5,170.0,4.1,8.0,0.0
2019,11,17,19,2.2,-1.7,1012.8,200.0,3.6,,0.0
2019,11,17,20,2.2,-1.1,1012.0,200.0,3.1,,-0.1
2019,11,17,21,1.7,-0.6,1011.4,190.0,3.1,,0.5
2019,11,17,22,1.1,0.0,1011.4,210.0,1.5,,0.8
2019,11,17,23,0.6,-0.6,1011.3,0.0,0.0,,0.5
2019,11,18,0,0.6,-0.6,1011.7,210.0,1.5,8.0,0.8
2019,11,18,1,0.6,0.0,1011.8,0.0,0.0,,0.3
2019,11,18,2,0.6,0.0,1011.5,0.0,0.0,,0.3
2019,11,18,3,0.6,0.0,1011.3,0.0,0.0,,-0.1
2019,11,18,4,1.1,0.0,1010.6,0.0,0.0,,0.0
2019,11,18,5,0.6,0.0,1009.9,0.0,0.0,,0.0
2019,11,18,6,0.6,0.0,1009.8,290.0,1.5,8.0,0.0
2019,11,18,7,0.6,0.0,,290.0,2.6,,-0.1
2019,11,18,8,1.1,0.6,1009.9,290.0,2.1,,0.0
2019,11,18,9,1.1,0.0,1009.4,300.0,2.1,,0.0
2019,11,18,10,1.1,0.0,1009.3,310.0,1.5,,0.0
2019,11,18,11,1.1,0.0,1009.3,300.0,1.5,,0.0
2019,11,18,12,1.1,0.0,1009.6,310.0,2.1,8.0,0.0
2019,11,18,13,1.1,0.0,1009.8,290.0,1.5,,0.0
2019,11,18,14,1.1,0.0,1010.2,0.0,0.0,,0.0
2019,11,18,15,1.1,-0.6,1010.2,0.0,0.0,,0.0
2019,11,18,16,1.1,-0.6,1009.7,290.0,1.5,,0.0
2019,11,18,17,1.1,-1.1,1009.2,280.0,2.1,,0.0
2019,11,18,18,1.1,-1.1,1008.4,0.0,0.0,8.0,0.0
2019,11,18,19,1.1,-1.1,1008.2,300.0,1.5,,0.0
2019,11,18,20,1.1,-0.6,1007.9,0.0,0.0,,0.0
2019,11,18,21,1.1,-0.6,1007.6,220.0,2.1,,0.0
2019,11,18,22,1.1,-1.1,1007.7,190.0,3.1,,0.0
2019,11,18,23,0.6,-1.7,1007.8,230.0,2.1,,0.0
2019,11,19,0,0.6,-1.1,1008.2,0.0,0.0,8.0,0.0
2019,11,19,1,1.1,-1.1,1008.0,230.0,2.1,,0.0
2019,11,19,2,0.6,-1.1,1007.8,190.0,2.1,,0.0
2019,11,19,3,0.6,-1.7,1007.4,170.0,2.1,,0.0
2019,11,19,4,0.6,-1.7,1007.7,200.0,1.5,,0.0
2019,11,19,5,0.6,-1.7,1007.8,180.0,3.1,,0.0
2019,11,19,6,0.0,-1.1,1007.9,0.0,0.0,8.0,0.0
2019,11,19,7,0.0,-1.7,1007.7,,,,0.0
2019,11,19,8,0.0,-1.7,1007.3,200.0,1.5,,0.0
2019,11,19,9,0.0,-1.1,1007.6,0.0,0.0,,0.0
2019,11,19,10,0.0,-1.1,1007.4,0.0,0.0,,0.0
2019,11,19,11,0.0,-1.1,1007.8,0.0,0.0,,0.0
2019,11,19,12,0.0,-1.1,1008.0,0.0,0.0,8.0,0.0
2019,11,19,13,0.0,-0.6,1008.2,90.0,2.1,,0.0
2019,11,19,14,0.0,-0.6,,120.0,2.6,,0.0
2019,11,19,15,0.0,-1.1,1009.5,190.0,1.5,,-0.1
2019,11,19,16,0.6,-0.6,1010.2,0.0,0.0,,0.0
2019,11,19,17,1.1,0.0,1010.2,270.0,2.1,,0.0
2019,11,19,18,1.7,-0.6,1010.1,0.0,0.0,8.0,0.0
2019,11,19,19,2.2,0.0,1010.5,230.0,1.5,,-0.1
2019,11,19,20,2.2,0.0,1011.0,250.0,1.5,,-0.1
2019,11,19,21,2.8,0.6,1011.7,270.0,1.5,,0.0
2019,11,19,22,2.8,0.6,1012.6,240.0,1.5,,0.0
2019,11,19,23,2.8,0.6,1012.9,0.0,0.0,,0.0
2019,11,20,0,2.8,1.1,1013.6,0.0,0.0,8.0,0.0
2019,11,20,1,2.8,1.1,1014.0,0.0,0.0,,0.0
2019,11,20,2,2.8,1.1,1014.5,0.0,0.0,,0.0
2019,11,20,3,3.3,1.7,1014.6,0.0,0.0,,0.0
2019,11,20,4,3.3,1.7,1015.3,0.0,0.0,,0.0
2019,11,20,5,2.8,1.7,1015.9,0.0,0.0,,0.0
2019,11,20,6,2.8,1.7,1016.6,0.0,0.0,8.0,0.0
2019,11,20,7,3.3,2.2,1017.3,0.0,0.0,,0.0
2019,11,20,8,3.3,2.2,1018.3,0.0,0.0,,0.0
2019,11,20,9,3.3,2.2,1018.3,0.0,0.0,,0.0
2019,11,20,10,3.3,2.2,1019.0,0.0,0.0,,0.0
2019,11,20,11,3.3,2.2,1019.5,0.0,0.0,,0.0
2019,11,20,12,3.3,2.2,1019.8,0.0,0.0,8.0,0.0
2019,11,20,13,2.8,2.2,1020.5,0.0,0.0,9.0,0.0
2019,11,20,14,2.8,2.8,1021.1,0.0,0.0,9.0,0.0
2019,11,20,15,3.3,2.8,1021.4,140.0,2.6,,0.0
2019,11,20,16,2.8,2.2,1021.7,170.0,4.1,9.0,0.0
2019,11,20,17,3.3,2.8,1021.5,170.0,4.1,,0.0
2019,11,20,18,4.4,3.3,1020.8,180.0,4.6,8.0,0.0
2019,11,20,19,5.6,3.9,1020.2,180.0,3.1,,0.0
2019,11,20,20,6.1,3.9,1019.5,170.0,5.1,,0.0
2019,11,20,21,7.2,3.9,1018.8,150.0,3.6,,0.0
2019,11,20,22,7.2,3.9,1018.8,150.0,4.6,,0.0
2019,11,20,23,5.0,3.3,1018.2,130.0,3.1,,0.0
2019,11,21,0,5.0,2.8,1018.0,140.0,3.6,6.0,0.0
2019,11,21,1,6.1,3.3,1017.3,150.0,5.1,,0.0
2019,11,21,2,5.6,3.3,1017.0,160.0,6.2,,0.0
2019,11,21,3,5.6,3.3,1016.3,160.0,7.2,,0.0
2019,11,21,4,6.1,3.3,1015.9,170.0,6.2,,0.0
2019,11,21,5,6.1,3.3,1015.0,180.0,5.7,,0.0
2019,11,21,6,6.1,3.9,1013.6,160.0,6.2,8.0,1.3
2019,11,21,7,6.1,4.4,1012.5,170.0,7.2,,0.5
2019,11,21,8,6.1,4.4,1011.3,180.0,8.2,,1.0
2019,11,21,9,6.1,4.4,1009.0,170.0,7.7,,1.0
2019,11,21,10,6.1,5.0,1008.0,180.0,6.2,,4.3
2019,11,21,11,7.2,5.6,1006.1,180.0,6.7,,5.1
2019,11,21,12,7.8,6.1,1004.8,190.0,7.7,8.0,0.3
2019,11,21,13,8.3,7.2,1003.7,190.0,7.7,,-0.1
2019,11,21,14,8.9,7.2,1003.0,190.0,7.2,,0.3
2019,11,21,15,9.4,8.3,1002.2,200.0,7.2,,-0.1
2019,11,21,16,10.0,8.9,1001.8,200.0,6.2,,-0.1
2019,11,21,17,10.6,9.4,1001.0,200.0,4.1,,0.3
2019,11,21,18,11.1,10.0,1000.4,250.0,3.6,8.0,0.3
2019,11,21,19,8.9,6.7,1003.5,310.0,7.7,,-0.1
2019,11,21,20,7.8,4.4,1005.3,310.0,6.2,,0.0
2019,11,21,21,6.1,3.3,1007.7,300.0,6.7,,0.0
2019,11,21,22,5.0,1.1,1010.2,300.0,5.1,,0.0
2019,11,21,23,3.9,0.0,1011.9,320.0,4.6,,0.0
2019,11,22,0,3.3,-0.6,1012.8,310.0,4.6,8.0,0.0
2019,11,22,1,2.8,-1.7,1014.1,320.0,6.2,,0.0
2019,11,22,2,1.7,-2.8,1015.5,320.0,5.7,,0.0
2019,11,22,3,1.7,-2.2,1016.4,310.0,4.1,,0.0
2019,11,22,4,1.7,-2.8,1017.1,300.0,4.6,,0.0
2019,11,22,5,1.1,-3.9,1017.3,310.0,4.1,,0.0
2019,11,22,6,0.0,-5.6,1018.2,310.0,4.1,8.0,
2019,11,22,7,-1.1,-5.6,1019.3,300.0,4.6,,0.0
2019,11,22,8,-1.1,-6.1,1019.9,330.0,3.1,,0.0
2019,11,22,9,-2.2,-6.7,1020.2,340.0,5.1,,0.0
2019,11,22,10,-3.9,-7.8,1021.1,360.0,7.2,,0.0
2019,11,22,11,-3.9,-7.8,1021.9,330.0,4.6,,0.0
2019,11,22,12,-4.4,-7.8,1022.5,340.0,3.1,8.0,-0.1
2019,11,22,13,-4.4,-8.3,1023.1,350.0,3.1,,-0.1
2019,11,22,14,-4.4,-8.9,1024.0,310.0,2.1,,0.0
2019,11,22,15,-4.4,-8.9,1024.4,340.0,3.1,,0.0
2019,11,22,16,-3.9,-8.3,1024.6,320.0,3.6,,0.0
2019,11,22,17,-2.2,-7.2,1024.3,350.0,3.1,4.0,0.0
2019,11,22,18,-1.7,-7.8,1023.2,0.0,0.0,2.0,0.0
2019,11,22,19,0.0,-6.7,1022.2,180.0,2.1,2.0,0.0
2019,11,22,20,0.0,-7.2,1021.7,,1.5,2.0,0.0
2019,11,22,21,0.6,-7.2,1021.5,250.0,2.6,,0.0
